problem,definition,episodes,N,f1,f1_over_N,distinct_answers,freeze_eligible,frozen_at
run1,best_a,525,525,1,0.0019047619047619048,5,False,
run1,best_b,525,525,0,0.0,5,False,
run1,best_a,526,526,1,0.0019011406844106464,5,False,
run1,best_b,526,526,0,0.0,5,False,
run1,best_a,527,527,1,0.0018975332068311196,5,False,
run1,best_b,527,527,0,0.0,5,False,
run1,best_a,528,528,1,0.001893939393939394,5,False,
run1,best_b,528,528,0,0.0,5,False,
run1,best_a,529,529,1,0.001890359168241966,5,False,
run1,best_b,529,529,0,0.0,5,False,
run1,best_a,530,530,1,0.0018867924528301887,5,False,
run1,best_b,530,530,0,0.0,5,False,
run1,best_a,531,531,1,0.0018832391713747645,5,False,
run1,best_b,531,531,0,0.0,5,False,
run1,best_a,532,532,1,0.0018796992481203006,5,False,
run1,best_b,532,532,0,0.0,5,False,
run1,best_a,533,533,1,0.001876172607879925,5,False,
run1,best_b,533,533,0,0.0,5,False,
run1,best_a,534,534,1,0.0018726591760299626,5,False,
run1,best_b,534,534,0,0.0,5,False,
run1,best_a,535,535,1,0.001869158878504673,5,False,
run1,best_b,535,535,0,0.0,5,False,
run1,best_a,536,536,1,0.0018656716417910447,5,False,
run1,best_b,536,536,0,0.0,5,False,
run1,best_a,537,537,1,0.00186219739292365,5,False,
run1,best_b,537,537,0,0.0,5,False,
run1,best_a,538,538,1,0.0018587360594795538,5,False,
run1,best_b,538,538,0,0.0,5,False,
run1,best_a,539,539,1,0.0018552875695732839,5,False,
run1,best_b,539,539,0,0.0,5,False,
run1,best_a,540,540,1,0.001851851851851852,5,False,
run1,best_b,540,540,0,0.0,5,False,
run1,best_a,541,541,1,0.0018484288354898336,5,False,
run1,best_b,541,541,0,0.0,5,False,
run1,best_a,542,542,1,0.0018450184501845018,5,False,
run1,best_b,542,542,0,0.0,5,False,
run1,best_a,543,543,1,0.001841620626151013,5,False,
run1,best_b,543,543,0,0.0,5,False,
run1,best_a,544,544,1,0.001838235294117647,5,False,
run1,best_b,544,544,0,0.0,5,False,
run1,best_a,545,545,1,0.001834862385321101,5,False,
run1,best_b,545,545,0,0.0,5,False,
run1,best_a,546,546,1,0.0018315018315018315,5,False,
run1,best_b,546,546,0,0.0,5,False,
run1,best_a,547,547,1,0.0018281535648994515,5,False,
run1,best_b,547,547,0,0.0,5,False,
run1,best_a,548,548,1,0.0018248175182481751,5,False,
run1,best_b,548,548,0,0.0,5,False,
run1,best_a,549,549,1,0.0018214936247723133,5,False,
run1,best_b,549,549,0,0.0,5,False,
run1,best_a,550,550,1,0.0018181818181818182,5,False,
run1,best_b,550,550,0,0.0,5,False,
run1,best_a,551,551,1,0.0018148820326678765,5,False,
run1,best_b,551,551,0,0.0,5,False,
run1,best_a,552,552,1,0.0018115942028985507,5,False,
run1,best_b,552,552,0,0.0,5,False,
run1,best_a,553,553,1,0.0018083182640144665,5,False,
run1,best_b,553,553,0,0.0,5,False,
run1,best_a,554,554,1,0.0018050541516245488,5,False,
run1,best_b,554,554,0,0.0,5,False,
run1,best_a,555,555,1,0.0018018018018018018,5,False,
run1,best_b,555,555,0,0.0,5,False,
run1,best_a,556,556,1,0.0017985611510791368,5,False,
run1,best_b,556,556,0,0.0,5,False,
run1,best_a,557,557,1,0.0017953321364452424,5,False,
run1,best_b,557,557,0,0.0,5,False,
run1,best_a,558,558,1,0.0017921146953405018,5,False,
run1,best_b,558,558,0,0.0,5,False,
run1,best_a,559,559,1,0.0017889087656529517,5,False,
run1,best_b,559,559,0,0.0,5,False,
run1,best_a,560,560,1,0.0017857142857142857,5,False,
run1,best_b,560,560,0,0.0,5,False,
run1,best_a,561,561,1,0.0017825311942959,5,False,
run1,best_b,561,561,0,0.0,5,False,
run1,best_a,562,562,1,0.0017793594306049821,5,False,
run1,best_b,562,562,0,0.0,5,False,
run1,best_a,563,563,1,0.0017761989342806395,5,False,
run1,best_b,563,563,0,0.0,5,False,
run1,best_a,564,564,1,0.0017730496453900709,5,False,
run1,best_b,564,564,0,0.0,5,False,
run1,best_a,565,565,1,0.0017699115044247787,5,False,
run1,best_b,565,565,0,0.0,5,False,
run1,best_a,566,566,1,0.0017667844522968198,5,False,
run1,best_b,566,566,0,0.0,5,False,
run1,best_a,567,567,1,0.001763668430335097,5,False,
run1,best_b,567,567,0,0.0,5,False,
run1,best_a,568,568,1,0.0017605633802816902,5,False,
run1,best_b,568,568,0,0.0,5,False,
run1,best_a,569,569,1,0.0017574692442882249,5,False,
run1,best_b,569,569,0,0.0,5,False,
run1,best_a,570,570,1,0.0017543859649122807,5,False,
run1,best_b,570,570,0,0.0,5,False,
run1,best_a,571,571,1,0.0017513134851138354,5,False,
run1,best_b,571,571,0,0.0,5,False,
run1,best_a,572,572,1,0.0017482517482517483,5,False,
run1,best_b,572,572,0,0.0,5,False,
run1,best_a,573,573,1,0.0017452006980802793,5,False,
run1,best_b,573,573,0,0.0,5,False,
run1,best_a,574,574,1,0.0017421602787456446,5,False,
run1,best_b,574,574,0,0.0,5,False,
run1,best_a,575,575,1,0.0017391304347826088,5,False,
run1,best_b,575,575,0,0.0,5,False,
run1,best_a,576,576,1,0.001736111111111111,5,False,
run1,best_b,576,576,0,0.0,5,False,
run1,best_a,577,577,1,0.0017331022530329288,5,False,
run1,best_b,577,577,0,0.0,5,False,
run1,best_a,578,578,1,0.0017301038062283738,5,False,
run1,best_b,578,578,0,0.0,5,False,
run1,best_a,579,579,1,0.0017271157167530224,5,False,
run1,best_b,579,579,0,0.0,5,False,
run1,best_a,580,580,1,0.0017241379310344827,5,False,
run1,best_b,580,580,0,0.0,5,False,
run1,best_a,581,581,1,0.0017211703958691911,5,False,
run1,best_b,581,581,0,0.0,5,False,
run1,best_a,582,582,1,0.001718213058419244,5,False,
run1,best_b,582,582,0,0.0,5,False,
run1,best_a,583,583,1,0.0017152658662092624,5,False,
run1,best_b,583,583,0,0.0,5,False,
run1,best_a,584,584,1,0.0017123287671232876,5,False,
run1,best_b,584,584,0,0.0,5,False,
run1,best_a,585,585,1,0.0017094017094017094,5,False,
run1,best_b,585,585,0,0.0,5,False,
run1,best_a,586,586,1,0.0017064846416382253,5,False,
run1,best_b,586,586,0,0.0,5,False,
run1,best_a,587,587,1,0.0017035775127768314,5,False,
run1,best_b,587,587,0,0.0,5,False,
run1,best_a,588,588,1,0.0017006802721088435,5,False,
run1,best_b,588,588,0,0.0,5,False,
run1,best_a,589,589,1,0.001697792869269949,5,False,
run1,best_b,589,589,0,0.0,5,False,
run1,best_a,590,590,1,0.001694915254237288,5,False,
run1,best_b,590,590,0,0.0,5,False,
run1,best_a,591,591,1,0.001692047377326565,5,False,
run1,best_b,591,591,0,0.0,5,False,
run1,best_a,592,592,1,0.0016891891891891893,5,False,
run1,best_b,592,592,0,0.0,5,False,
run1,best_a,593,593,1,0.0016863406408094434,5,False,
run1,best_b,593,593,0,0.0,5,False,
run1,best_a,594,594,1,0.0016835016835016834,5,False,
run1,best_b,594,594,0,0.0,5,False,
run1,best_a,595,595,1,0.0016806722689075631,5,False,
run1,best_b,595,595,0,0.0,5,False,
run1,best_a,596,596,1,0.0016778523489932886,5,False,
run1,best_b,596,596,0,0.0,5,False,
run1,best_a,597,597,1,0.0016750418760469012,5,False,
run1,best_b,597,597,0,0.0,5,False,
run1,best_a,598,598,1,0.0016722408026755853,5,False,
run1,best_b,598,598,0,0.0,5,False,
run1,best_a,599,599,1,0.001669449081803005,5,False,
run1,best_b,599,599,0,0.0,5,False,
run1,best_a,600,600,1,0.0016666666666666668,5,False,
run1,best_b,600,600,0,0.0,5,False,
run1,best_a,601,601,1,0.0016638935108153079,5,False,
run1,best_b,601,601,0,0.0,5,False,
run1,best_a,602,602,1,0.0016611295681063123,5,False,
run1,best_b,602,602,0,0.0,5,False,
run1,best_a,603,603,1,0.001658374792703151,5,False,
run1,best_b,603,603,0,0.0,5,False,
run1,best_a,604,604,1,0.0016556291390728477,5,False,
run1,best_b,604,604,0,0.0,5,False,
run1,best_a,605,605,1,0.001652892561983471,5,False,
run1,best_b,605,605,0,0.0,5,False,
run1,best_a,606,606,1,0.0016501650165016502,5,False,
run1,best_b,606,606,0,0.0,5,False,
run1,best_a,607,607,1,0.0016474464579901153,5,False,
run1,best_b,607,607,0,0.0,5,False,
run1,best_a,608,608,1,0.001644736842105263,5,False,
run1,best_b,608,608,1,0.001644736842105263,6,False,
run1,best_a,609,609,1,0.0016420361247947454,5,False,
run1,best_b,609,609,1,0.0016420361247947454,6,False,
run1,best_a,610,610,1,0.001639344262295082,5,False,
run1,best_b,610,610,1,0.001639344262295082,6,False,
run1,best_a,611,611,1,0.0016366612111292963,5,False,
run1,best_b,611,611,1,0.0016366612111292963,6,False,
run1,best_a,612,612,1,0.0016339869281045752,5,False,
run1,best_b,612,612,1,0.0016339869281045752,6,False,
run1,best_a,613,613,1,0.0016313213703099511,5,False,
run1,best_b,613,613,1,0.0016313213703099511,6,False,
run1,best_a,614,614,1,0.0016286644951140066,5,False,
run1,best_b,614,614,1,0.0016286644951140066,6,False,
run1,best_a,615,615,1,0.0016260162601626016,5,False,
run1,best_b,615,615,1,0.0016260162601626016,6,False,
run1,best_a,616,616,1,0.0016233766233766235,5,False,
run1,best_b,616,616,1,0.0016233766233766235,6,False,
run1,best_a,617,617,1,0.0016207455429497568,5,False,
run1,best_b,617,617,1,0.0016207455429497568,6,False,
run1,best_a,618,618,1,0.0016181229773462784,5,False,
run1,best_b,618,618,1,0.0016181229773462784,6,False,
run1,best_a,619,619,1,0.0016155088852988692,5,False,
run1,best_b,619,619,1,0.0016155088852988692,6,False,
run1,best_a,620,620,1,0.0016129032258064516,5,False,
run1,best_b,620,620,1,0.0016129032258064516,6,False,
run1,best_a,621,621,1,0.001610305958132045,5,False,
run1,best_b,621,621,1,0.001610305958132045,6,False,
run1,best_a,622,622,1,0.001607717041800643,5,False,
run1,best_b,622,622,1,0.001607717041800643,6,False,
run1,best_a,623,623,1,0.0016051364365971107,5,False,
run1,best_b,623,623,1,0.0016051364365971107,6,False,
run1,best_a,624,624,1,0.0016025641025641025,5,False,
run1,best_b,624,624,1,0.0016025641025641025,6,False,
run1,best_a,625,625,1,0.0016,5,False,
run1,best_b,625,625,1,0.0016,6,False,
run1,best_a,626,626,1,0.001597444089456869,5,False,
run1,best_b,626,626,1,0.001597444089456869,6,False,
run1,best_a,627,627,1,0.001594896331738437,5,False,
run1,best_b,627,627,1,0.001594896331738437,6,False,
run1,best_a,628,628,1,0.0015923566878980893,5,False,
run1,best_b,628,628,1,0.0015923566878980893,6,False,
run1,best_a,629,629,1,0.001589825119236884,5,False,
run1,best_b,629,629,1,0.001589825119236884,6,False,
run1,best_a,630,630,1,0.0015873015873015873,5,False,
run1,best_b,630,630,1,0.0015873015873015873,6,False,
run1,best_a,631,631,1,0.001584786053882726,5,False,
run1,best_b,631,631,1,0.001584786053882726,6,False,
run1,best_a,632,632,1,0.0015822784810126582,5,False,
run1,best_b,632,632,1,0.0015822784810126582,6,False,
run1,best_a,633,633,1,0.001579778830963665,5,False,
run1,best_b,633,633,1,0.001579778830963665,6,False,
run1,best_a,634,634,1,0.0015772870662460567,5,False,
run1,best_b,634,634,1,0.0015772870662460567,6,False,
run1,best_a,635,635,1,0.0015748031496062992,5,False,
run1,best_b,635,635,1,0.0015748031496062992,6,False,
run1,best_a,636,636,1,0.0015723270440251573,5,False,
run1,best_b,636,636,1,0.0015723270440251573,6,False,
run1,best_a,637,637,1,0.0015698587127158557,5,False,
run1,best_b,637,637,1,0.0015698587127158557,6,False,
run1,best_a,638,638,1,0.001567398119122257,5,False,
run1,best_b,638,638,1,0.001567398119122257,6,False,
run1,best_a,639,639,1,0.001564945226917058,5,False,
run1,best_b,639,639,1,0.001564945226917058,6,False,
run1,best_a,640,640,1,0.0015625,5,False,
run1,best_b,640,640,1,0.0015625,6,False,
run1,best_a,641,641,1,0.0015600624024961,5,False,
run1,best_b,641,641,1,0.0015600624024961,6,False,
run1,best_a,642,642,1,0.001557632398753894,5,False,
run1,best_b,642,642,1,0.001557632398753894,6,False,
run1,best_a,643,643,1,0.0015552099533437014,5,False,
run1,best_b,643,643,1,0.0015552099533437014,6,False,
run1,best_a,644,644,1,0.0015527950310559005,5,False,
run1,best_b,644,644,1,0.0015527950310559005,6,False,
run1,best_a,645,645,1,0.0015503875968992248,5,False,
run1,best_b,645,645,1,0.0015503875968992248,6,False,
run1,best_a,646,646,1,0.0015479876160990713,5,False,
run1,best_b,646,646,1,0.0015479876160990713,6,False,
run1,best_a,647,647,1,0.0015455950540958269,5,False,
run1,best_b,647,647,1,0.0015455950540958269,6,False,
run1,best_a,648,648,1,0.0015432098765432098,5,False,
run1,best_b,648,648,1,0.0015432098765432098,6,False,
run1,best_a,649,649,1,0.0015408320493066256,5,False,
run1,best_b,649,649,1,0.0015408320493066256,6,False,
run1,best_a,650,650,1,0.0015384615384615385,5,False,
run1,best_b,650,650,1,0.0015384615384615385,6,False,
run1,best_a,651,651,1,0.0015360983102918587,5,False,
run1,best_b,651,651,1,0.0015360983102918587,6,False,
run1,best_a,652,652,1,0.0015337423312883436,5,False,
run1,best_b,652,652,1,0.0015337423312883436,6,False,
run1,best_a,653,653,1,0.0015313935681470138,5,False,
run1,best_b,653,653,1,0.0015313935681470138,6,False,
run1,best_a,654,654,1,0.0015290519877675841,5,False,
run1,best_b,654,654,1,0.0015290519877675841,6,False,
run1,best_a,655,655,1,0.0015267175572519084,5,False,
run1,best_b,655,655,1,0.0015267175572519084,6,False,
run1,best_a,656,656,1,0.001524390243902439,5,False,
run1,best_b,656,656,1,0.001524390243902439,6,False,
run1,best_a,657,657,1,0.0015220700152207,5,False,
run1,best_b,657,657,1,0.0015220700152207,6,False,
run1,best_a,658,658,1,0.001519756838905775,5,False,
run1,best_b,658,658,1,0.001519756838905775,6,False,
run1,best_a,659,659,1,0.0015174506828528073,5,False,
run1,best_b,659,659,1,0.0015174506828528073,6,False,
run1,best_a,660,660,1,0.0015151515151515152,5,False,
run1,best_b,660,660,1,0.0015151515151515152,6,False,
run1,best_a,661,661,1,0.0015128593040847202,5,False,
run1,best_b,661,661,1,0.0015128593040847202,6,False,
run1,best_a,662,662,1,0.0015105740181268882,5,False,
run1,best_b,662,662,1,0.0015105740181268882,6,False,
run1,best_a,663,663,1,0.0015082956259426848,5,False,
run1,best_b,663,663,1,0.0015082956259426848,6,False,
run1,best_a,664,664,1,0.0015060240963855422,5,False,
run1,best_b,664,664,1,0.0015060240963855422,6,False,
run1,best_a,665,665,1,0.0015037593984962407,5,False,
run1,best_b,665,665,1,0.0015037593984962407,6,False,
run1,best_a,666,666,1,0.0015015015015015015,5,False,
run1,best_b,666,666,1,0.0015015015015015015,6,False,
run1,best_a,667,667,1,0.0014992503748125937,5,False,
run1,best_b,667,667,1,0.0014992503748125937,6,False,
run1,best_a,668,668,1,0.0014970059880239522,5,False,
run1,best_b,668,668,1,0.0014970059880239522,6,False,
run1,best_a,669,669,1,0.0014947683109118087,5,False,
run1,best_b,669,669,1,0.0014947683109118087,6,False,
run1,best_a,670,670,1,0.0014925373134328358,5,False,
run1,best_b,670,670,1,0.0014925373134328358,6,False,
run1,best_a,671,671,1,0.0014903129657228018,5,False,
run1,best_b,671,671,1,0.0014903129657228018,6,False,
run1,best_a,672,672,1,0.001488095238095238,5,False,
run1,best_b,672,672,1,0.001488095238095238,6,False,
run1,best_a,673,673,1,0.0014858841010401188,5,False,
run1,best_b,673,673,1,0.0014858841010401188,6,False,
run1,best_a,674,674,1,0.001483679525222552,5,False,
run1,best_b,674,674,1,0.001483679525222552,6,False,
run1,best_a,675,675,1,0.0014814814814814814,5,False,
run1,best_b,675,675,1,0.0014814814814814814,6,False,
run1,best_a,676,676,1,0.0014792899408284023,5,False,
run1,best_b,676,676,1,0.0014792899408284023,6,False,
run1,best_a,677,677,1,0.0014771048744460858,5,False,
run1,best_b,677,677,1,0.0014771048744460858,6,False,
run1,best_a,678,678,1,0.0014749262536873156,5,False,
run1,best_b,678,678,1,0.0014749262536873156,6,False,
run1,best_a,679,679,1,0.0014727540500736377,5,False,
run1,best_b,679,679,1,0.0014727540500736377,6,False,
run1,best_a,680,680,1,0.0014705882352941176,5,False,
run1,best_b,680,680,1,0.0014705882352941176,6,False,
run1,best_a,681,681,1,0.0014684287812041115,5,False,
run1,best_b,681,681,1,0.0014684287812041115,6,False,
run1,best_a,682,682,1,0.001466275659824047,5,False,
run1,best_b,682,682,1,0.001466275659824047,6,False,
run1,best_a,683,683,1,0.0014641288433382138,5,False,
run1,best_b,683,683,1,0.0014641288433382138,6,False,
run1,best_a,684,684,1,0.0014619883040935672,5,False,
run1,best_b,684,684,1,0.0014619883040935672,6,False,
run1,best_a,685,685,1,0.00145985401459854,5,False,
run1,best_b,685,685,1,0.00145985401459854,6,False,
run1,best_a,686,686,1,0.0014577259475218659,5,False,
run1,best_b,686,686,1,0.0014577259475218659,6,False,
run1,best_a,687,687,1,0.001455604075691412,5,False,
run1,best_b,687,687,1,0.001455604075691412,6,False,
run1,best_a,688,688,1,0.0014534883720930232,5,False,
run1,best_b,688,688,1,0.0014534883720930232,6,False,
run1,best_a,689,689,1,0.001451378809869376,5,False,
run1,best_b,689,689,1,0.001451378809869376,6,False,
run1,best_a,690,690,1,0.0014492753623188406,5,False,
run1,best_b,690,690,1,0.0014492753623188406,6,False,
run1,best_a,691,691,1,0.001447178002894356,5,False,
run1,best_b,691,691,1,0.001447178002894356,6,False,
run1,best_a,692,692,1,0.001445086705202312,5,False,
run1,best_b,692,692,1,0.001445086705202312,6,False,
run1,best_a,693,693,1,0.001443001443001443,5,False,
run1,best_b,693,693,1,0.001443001443001443,6,False,
run1,best_a,694,694,1,0.001440922190201729,5,False,
run1,best_b,694,694,1,0.001440922190201729,6,False,
run1,best_a,695,695,1,0.0014388489208633094,5,False,
run1,best_b,695,695,1,0.0014388489208633094,6,False,
run1,best_a,696,696,1,0.0014367816091954023,5,False,
run1,best_b,696,696,1,0.0014367816091954023,6,False,
run1,best_a,697,697,1,0.0014347202295552368,5,False,
run1,best_b,697,697,1,0.0014347202295552368,6,False,
run1,best_a,698,698,1,0.0014326647564469914,5,False,
run1,best_b,698,698,1,0.0014326647564469914,6,False,
run1,best_a,699,699,1,0.001430615164520744,5,False,
run1,best_b,699,699,1,0.001430615164520744,6,False,
run1,best_a,700,700,1,0.0014285714285714286,5,False,
run1,best_b,700,700,1,0.0014285714285714286,6,False,
run1,best_a,701,701,1,0.0014265335235378032,5,False,
run1,best_b,701,701,1,0.0014265335235378032,6,False,
run1,best_a,702,702,1,0.0014245014245014246,5,False,
run1,best_b,702,702,1,0.0014245014245014246,6,False,
run1,best_a,703,703,1,0.001422475106685633,5,False,
run1,best_b,703,703,1,0.001422475106685633,6,False,
run1,best_a,704,704,1,0.0014204545454545455,5,False,
run1,best_b,704,704,1,0.0014204545454545455,6,False,
run1,best_a,705,705,1,0.0014184397163120568,5,False,
run1,best_b,705,705,1,0.0014184397163120568,6,False,
run1,best_a,706,706,1,0.00141643059490085,5,False,
run1,best_b,706,706,1,0.00141643059490085,6,False,
run1,best_a,707,707,1,0.0014144271570014145,5,False,
run1,best_b,707,707,1,0.0014144271570014145,6,False,
run1,best_a,708,708,1,0.0014124293785310734,5,False,
run1,best_b,708,708,1,0.0014124293785310734,6,False,
run1,best_a,709,709,1,0.0014104372355430183,5,False,
run1,best_b,709,709,1,0.0014104372355430183,6,False,
run1,best_a,710,710,1,0.0014084507042253522,5,False,
run1,best_b,710,710,1,0.0014084507042253522,6,False,
run1,best_a,711,711,1,0.0014064697609001407,5,False,
run1,best_b,711,711,1,0.0014064697609001407,6,False,
run1,best_a,712,712,1,0.0014044943820224719,5,False,
run1,best_b,712,712,1,0.0014044943820224719,6,False,
run1,best_a,713,713,1,0.001402524544179523,5,False,
run1,best_b,713,713,1,0.001402524544179523,6,False,
run1,best_a,714,714,1,0.0014005602240896359,5,False,
run1,best_b,714,714,1,0.0014005602240896359,6,False,
run1,best_a,715,715,1,0.0013986013986013986,5,False,
run1,best_b,715,715,1,0.0013986013986013986,6,False,
run1,best_a,716,716,1,0.0013966480446927375,5,False,
run1,best_b,716,716,1,0.0013966480446927375,6,False,
run1,best_a,717,717,1,0.001394700139470014,5,False,
run1,best_b,717,717,1,0.001394700139470014,6,False,
run1,best_a,718,718,1,0.001392757660167131,5,False,
run1,best_b,718,718,1,0.001392757660167131,6,False,
run1,best_a,719,719,0,0.0,5,False,
run1,best_b,719,719,1,0.0013908205841446453,6,False,
run1,best_a,720,720,0,0.0,5,False,
run1,best_b,720,720,1,0.001388888888888889,6,False,
run1,best_a,721,721,0,0.0,5,False,
run1,best_b,721,721,1,0.0013869625520110957,6,False,
run1,best_a,722,722,0,0.0,5,False,
run1,best_b,722,722,1,0.0013850415512465374,6,False,
run1,best_a,723,723,0,0.0,5,False,
run1,best_b,723,723,1,0.0013831258644536654,6,False,
run1,best_a,724,724,0,0.0,5,False,
run1,best_b,724,724,1,0.0013812154696132596,6,False,
run1,best_a,725,725,0,0.0,5,False,
